Date,Class,Boat_Size,Piece,Margin_s,Winners,Losers
2019-01-26,Pair,2,2019-01-26:1,22,"Karwoski, Mead","Aghai, Dethlefs"
2019-01-26,Pair,2,2019-01-26:1,26,"Karwoski, Mead","Ochal, Peszek"
2019-01-26,Pair,2,2019-01-26:1,28,"Karwoski, Mead","Hack, Harrity"
2019-01-26,Pair,2,2019-01-26:1,7,"DiSanto, Reed","Aghai, Dethlefs"
2019-01-26,Pair,2,2019-01-26:1,11,"DiSanto, Reed","Ochal, Peszek"
2019-01-26,Pair,2,2019-01-26:1,13,"DiSanto, Reed","Hack, Harrity"
2019-01-26,Pair,2,2019-01-26:1,4,"Aghai, Dethlefs","Ochal, Peszek"
2019-01-26,Pair,2,2019-01-26:1,6,"Aghai, Dethlefs","Hack, Harrity"
2019-01-26,Pair,2,2019-01-26:1,2,"Ochal, Peszek","Hack, Harrity"
2019-01-26,Pair,2,2019-01-26:2,14,"Karwoski, Mead","DiSanto, Reed"
2019-01-26,Pair,2,2019-01-26:2,22,"Karwoski, Mead","Aghai, Dethlefs"
2019-01-26,Pair,2,2019-01-26:2,16,"Karwoski, Mead","Ochal, Peszek"
2019-01-26,Pair,2,2019-01-26:2,28,"Karwoski, Mead","Hack, Harrity"
2019-01-26,Pair,2,2019-01-26:2,8,"DiSanto, Reed","Aghai, Dethlefs"
2019-01-26,Pair,2,2019-01-26:2,2,"DiSanto, Reed","Ochal, Peszek"
2019-01-26,Pair,2,2019-01-26:2,14,"DiSanto, Reed","Hack, Harrity"
2019-01-26,Pair,2,2019-01-26:2,6,"Ochal, Peszek","Aghai, Dethlefs"
2019-01-26,Pair,2,2019-01-26:2,6,"Aghai, Dethlefs","Hack, Harrity"
2019-01-26,Pair,2,2019-01-26:2,12,"Ochal, Peszek","Hack, Harrity"
2019-01-27,Four,4,2019-01-27:1,1,"Dethlefs, DiSanto, Harrity, Reed","Karwoski, Mead, Ochal, Peszek"
2019-01-27,Four,4,2019-01-27:1,2,"Karwoski, Mead, Ochal, Peszek","Aghai, Hack, Moffitt, Richards"
2019-01-27,Four,4,2019-01-27:1,3,"Dethlefs, DiSanto, Harrity, Reed","Aghai, Hack, Moffitt, Richards"
2019-01-27,Four,4,2019-01-27:2,2,"Karwoski, Mead, Ochal, Peszek","Dethlefs, DiSanto, Harrity, Reed"
2019-01-27,Four,4,2019-01-27:2,6,"Karwoski, Mead, Ochal, Peszek","Aghai, Hack, Moffitt, Richards"
2019-01-27,Four,4,2019-01-27:2,4,"Dethlefs, DiSanto, Harrity, Reed","Aghai, Hack, Moffitt, Richards"
2019-01-27,Four,4,2019-01-27:3,5,"Karwoski, Mead, Ochal, Peszek","Dethlefs, DiSanto, Harrity, Reed"
2019-01-27,Four,4,2019-01-27:3,6,"Karwoski, Mead, Ochal, Peszek","Aghai, Hack, Moffitt, Richards"
2019-01-27,Four,4,2019-01-27:3,1,"Dethlefs, DiSanto, Harrity, Reed","Aghai, Hack, Moffitt, Richards"
2019-01-27,Pair,2,2019-01-27:1,11,"Clougher, Weiss","Davis, Landboe"
2019-01-27,Pair,2,2019-01-27:1,14,"Clougher, Weiss","Furey, Wallis"
2019-01-27,Pair,2,2019-01-27:1,3,"Davis, Landboe","Furey, Wallis"
2019-01-27,Pair,2,2019-01-27:2,9,"Clougher, Weiss","Davis, Landboe"
2019-01-27,Pair,2,2019-01-27:2,14,"Clougher, Weiss","Furey, Wallis"
2019-01-27,Pair,2,2019-01-27:2,5,"Davis, Landboe","Furey, Wallis"
2019-01-27,Pair,2,2019-01-27:3,9,"Clougher, Weiss","Davis, Landboe"
2019-01-27,Pair,2,2019-01-27:3,10,"Clougher, Weiss","Furey, Wallis"
2019-01-27,Pair,2,2019-01-27:3,1,"Davis, Landboe","Furey, Wallis"
2019-02-06,Pair,2,2019-02-06:1,2,"Karwoski, Mead","DiSanto, Reed"
2019-02-06,Pair,2,2019-02-06:1,3,"Karwoski, Mead","Hack, Peszek"
2019-02-06,Pair,2,2019-02-06:1,7,"Karwoski, Mead","Dethlefs, Harrity"
2019-02-06,Pair,2,2019-02-06:1,20,"Karwoski, Mead","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:1,22,"Karwoski, Mead","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:1,32,"Karwoski, Mead","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:1,1,"DiSanto, Reed","Hack, Peszek"
2019-02-06,Pair,2,2019-02-06:1,5,"DiSanto, Reed","Dethlefs, Harrity"
2019-02-06,Pair,2,2019-02-06:1,18,"DiSanto, Reed","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:1,20,"DiSanto, Reed","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:1,30,"DiSanto, Reed","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:1,4,"Hack, Peszek","Dethlefs, Harrity"
2019-02-06,Pair,2,2019-02-06:1,17,"Hack, Peszek","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:1,19,"Hack, Peszek","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:1,29,"Hack, Peszek","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:1,13,"Dethlefs, Harrity","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:1,15,"Dethlefs, Harrity","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:1,25,"Dethlefs, Harrity","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:1,2,"Clougher, Wallis","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:1,12,"Clougher, Wallis","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:1,10,"Moffitt, Richards","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:2,7,"Karwoski, Mead","DiSanto, Reed"
2019-02-06,Pair,2,2019-02-06:2,5,"Karwoski, Mead","Hack, Peszek"
2019-02-06,Pair,2,2019-02-06:2,14,"Karwoski, Mead","Dethlefs, Harrity"
2019-02-06,Pair,2,2019-02-06:2,26,"Karwoski, Mead","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:2,19,"Karwoski, Mead","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:2,29,"Karwoski, Mead","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:2,2,"Hack, Peszek","DiSanto, Reed"
2019-02-06,Pair,2,2019-02-06:2,7,"DiSanto, Reed","Dethlefs, Harrity"
2019-02-06,Pair,2,2019-02-06:2,19,"DiSanto, Reed","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:2,12,"DiSanto, Reed","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:2,22,"DiSanto, Reed","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:2,9,"Hack, Peszek","Dethlefs, Harrity"
2019-02-06,Pair,2,2019-02-06:2,21,"Hack, Peszek","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:2,14,"Hack, Peszek","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:2,24,"Hack, Peszek","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:2,12,"Dethlefs, Harrity","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:2,5,"Dethlefs, Harrity","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:2,15,"Dethlefs, Harrity","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:2,7,"Moffitt, Richards","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:2,3,"Clougher, Wallis","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:2,10,"Moffitt, Richards","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:3,15,"Karwoski, Mead","DiSanto, Reed"
2019-02-06,Pair,2,2019-02-06:3,10,"Karwoski, Mead","Hack, Peszek"
2019-02-06,Pair,2,2019-02-06:3,10,"Karwoski, Mead","Dethlefs, Harrity"
2019-02-06,Pair,2,2019-02-06:3,32,"Karwoski, Mead","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:3,22,"Karwoski, Mead","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:3,34,"Karwoski, Mead","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:3,5,"Hack, Peszek","DiSanto, Reed"
2019-02-06,Pair,2,2019-02-06:3,5,"Dethlefs, Harrity","DiSanto, Reed"
2019-02-06,Pair,2,2019-02-06:3,17,"DiSanto, Reed","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:3,7,"DiSanto, Reed","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:3,19,"DiSanto, Reed","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:3,22,"Hack, Peszek","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:3,12,"Hack, Peszek","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:3,24,"Hack, Peszek","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:3,22,"Dethlefs, Harrity","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:3,12,"Dethlefs, Harrity","Moffitt, Richards"
2019-02-06,Pair,2,2019-02-06:3,24,"Dethlefs, Harrity","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:3,10,"Moffitt, Richards","Clougher, Wallis"
2019-02-06,Pair,2,2019-02-06:3,2,"Clougher, Wallis","Furey, Weiss"
2019-02-06,Pair,2,2019-02-06:3,12,"Moffitt, Richards","Furey, Weiss"
2019-02-20,Four,4,2019-02-20:1,8,"Clougher, Furey, Landboe, Weiss","Chance, Eble, MB, Moffitt"
2019-02-20,Four,4,2019-02-20:2,18,"Clougher, Furey, Landboe, Weiss","Chance, Eble, MB, Moffitt"
2019-02-20,Four,4,2019-02-20:3,18,"Clougher, Furey, Landboe, Weiss","Chance, Eble, MB, Moffitt"
2019-02-20,Pair,2,2019-02-20:1,7,"DiSanto, Karwoski","Mead, Peszek"
2019-02-20,Pair,2,2019-02-20:1,6,"DiSanto, Karwoski","Dethlefs, Harrity"
2019-02-20,Pair,2,2019-02-20:1,18,"DiSanto, Karwoski","Hack, Reed"
2019-02-20,Pair,2,2019-02-20:1,46,"DiSanto, Karwoski","Richards, Wallis"
2019-02-20,Pair,2,2019-02-20:1,37,"DiSanto, Karwoski","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:1,1,"Dethlefs, Harrity","Mead, Peszek"
2019-02-20,Pair,2,2019-02-20:1,11,"Mead, Peszek","Hack, Reed"
2019-02-20,Pair,2,2019-02-20:1,39,"Mead, Peszek","Richards, Wallis"
2019-02-20,Pair,2,2019-02-20:1,30,"Mead, Peszek","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:1,12,"Dethlefs, Harrity","Hack, Reed"
2019-02-20,Pair,2,2019-02-20:1,40,"Dethlefs, Harrity","Richards, Wallis"
2019-02-20,Pair,2,2019-02-20:1,31,"Dethlefs, Harrity","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:1,28,"Hack, Reed","Richards, Wallis"
2019-02-20,Pair,2,2019-02-20:1,19,"Hack, Reed","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:1,9,"Aghai, Ochal","Richards, Wallis"
2019-02-20,Pair,2,2019-02-20:2,8,"DiSanto, Karwoski","Mead, Peszek"
2019-02-20,Pair,2,2019-02-20:2,11,"DiSanto, Karwoski","Dethlefs, Harrity"
2019-02-20,Pair,2,2019-02-20:2,13,"DiSanto, Karwoski","Hack, Reed"
2019-02-20,Pair,2,2019-02-20:2,14,"DiSanto, Karwoski","Richards, Wallis"
2019-02-20,Pair,2,2019-02-20:2,24,"DiSanto, Karwoski","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:2,3,"Mead, Peszek","Dethlefs, Harrity"
2019-02-20,Pair,2,2019-02-20:2,5,"Mead, Peszek","Hack, Reed"
2019-02-20,Pair,2,2019-02-20:2,6,"Mead, Peszek","Richards, Wallis"
2019-02-20,Pair,2,2019-02-20:2,16,"Mead, Peszek","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:2,2,"Dethlefs, Harrity","Hack, Reed"
2019-02-20,Pair,2,2019-02-20:2,3,"Dethlefs, Harrity","Richards, Wallis"
2019-02-20,Pair,2,2019-02-20:2,13,"Dethlefs, Harrity","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:2,1,"Hack, Reed","Richards, Wallis"
2019-02-20,Pair,2,2019-02-20:2,11,"Hack, Reed","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:2,10,"Richards, Wallis","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:3,6,"DiSanto, Karwoski","Mead, Peszek"
2019-02-20,Pair,2,2019-02-20:3,19,"DiSanto, Karwoski","Dethlefs, Harrity"
2019-02-20,Pair,2,2019-02-20:3,20,"DiSanto, Karwoski","Hack, Reed"
2019-02-20,Pair,2,2019-02-20:3,14,"DiSanto, Karwoski","Richards, Wallis"
2019-02-20,Pair,2,2019-02-20:3,36,"DiSanto, Karwoski","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:3,13,"Mead, Peszek","Dethlefs, Harrity"
2019-02-20,Pair,2,2019-02-20:3,14,"Mead, Peszek","Hack, Reed"
2019-02-20,Pair,2,2019-02-20:3,8,"Mead, Peszek","Richards, Wallis"
2019-02-20,Pair,2,2019-02-20:3,30,"Mead, Peszek","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:3,1,"Dethlefs, Harrity","Hack, Reed"
2019-02-20,Pair,2,2019-02-20:3,5,"Richards, Wallis","Dethlefs, Harrity"
2019-02-20,Pair,2,2019-02-20:3,17,"Dethlefs, Harrity","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:3,6,"Richards, Wallis","Hack, Reed"
2019-02-20,Pair,2,2019-02-20:3,16,"Hack, Reed","Aghai, Ochal"
2019-02-20,Pair,2,2019-02-20:3,22,"Richards, Wallis","Aghai, Ochal"
2019-02-27,Four,4,2019-02-27:1,10,"DiSanto, Karwoski, Mead, Peszek","Aghai, Eble, Furey, Weiss"
2019-02-27,Four,4,2019-02-27:2,22,"DiSanto, Karwoski, Mead, Peszek","Aghai, Eble, Furey, Weiss"
2019-03-03,Eight,8,2019-03-03:1,9.9,"Chance, Corrigan, Dethlefs, Hack, Harrity, Karwoski, Mead, Reed","Aghai, Dean, Eble, MB, Peszek, Richards, Wallis, Weil"
2019-03-03,Eight,8,2019-03-03:2,15.3,"Chance, Corrigan, Dethlefs, Hack, Harrity, Karwoski, Mead, Reed","Aghai, Dean, Eble, MB, Peszek, Richards, Wallis, Weil"
2019-03-03,Eight,8,2019-03-03:3,3,"Chance, Corrigan, Dethlefs, Hack, Harrity, Karwoski, Mead, Reed","Aghai, Dean, Eble, MB, Peszek, Richards, Wallis, Weil"
2019-03-03,Pair,2,2019-03-03:1,4.2,"Clougher, Weiss","Davis, Landboe"
2019-03-03,Pair,2,2019-03-03:1,10.1,"Clougher, Weiss","Furey, Moffitt"
2019-03-03,Pair,2,2019-03-03:1,5.9,"Davis, Landboe","Furey, Moffitt"
2019-03-03,Pair,2,2019-03-03:2,2.5,"Clougher, Weiss","Davis, Landboe"
2019-03-03,Pair,2,2019-03-03:2,10.6,"Clougher, Weiss","Furey, Moffitt"
2019-03-03,Pair,2,2019-03-03:2,8.1,"Davis, Landboe","Furey, Moffitt"
2019-03-06,Pair,2,2019-03-06:1,9,"DiSanto, Karwoski","Hack, Reed"
2019-03-06,Pair,2,2019-03-06:1,10,"DiSanto, Karwoski","Dethlefs, Harrity"
2019-03-06,Pair,2,2019-03-06:1,15,"DiSanto, Karwoski","Mead, Peszek"
2019-03-06,Pair,2,2019-03-06:1,43,"DiSanto, Karwoski","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:1,32,"DiSanto, Karwoski","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:1,1,"Hack, Reed","Dethlefs, Harrity"
2019-03-06,Pair,2,2019-03-06:1,6,"Hack, Reed","Mead, Peszek"
2019-03-06,Pair,2,2019-03-06:1,34,"Hack, Reed","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:1,23,"Hack, Reed","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:1,5,"Dethlefs, Harrity","Mead, Peszek"
2019-03-06,Pair,2,2019-03-06:1,33,"Dethlefs, Harrity","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:1,22,"Dethlefs, Harrity","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:1,28,"Mead, Peszek","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:1,17,"Mead, Peszek","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:1,11,"Furey, Weiss","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:2,3,"DiSanto, Karwoski","Hack, Reed"
2019-03-06,Pair,2,2019-03-06:2,8,"DiSanto, Karwoski","Dethlefs, Harrity"
2019-03-06,Pair,2,2019-03-06:2,5,"DiSanto, Karwoski","Mead, Peszek"
2019-03-06,Pair,2,2019-03-06:2,34,"DiSanto, Karwoski","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:2,19,"DiSanto, Karwoski","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:2,5,"Hack, Reed","Dethlefs, Harrity"
2019-03-06,Pair,2,2019-03-06:2,2,"Hack, Reed","Mead, Peszek"
2019-03-06,Pair,2,2019-03-06:2,31,"Hack, Reed","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:2,16,"Hack, Reed","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:2,3,"Mead, Peszek","Dethlefs, Harrity"
2019-03-06,Pair,2,2019-03-06:2,26,"Dethlefs, Harrity","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:2,11,"Dethlefs, Harrity","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:2,29,"Mead, Peszek","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:2,14,"Mead, Peszek","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:2,15,"Furey, Weiss","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:3,8,"DiSanto, Karwoski","Hack, Reed"
2019-03-06,Pair,2,2019-03-06:3,4,"DiSanto, Karwoski","Dethlefs, Harrity"
2019-03-06,Pair,2,2019-03-06:3,7,"DiSanto, Karwoski","Mead, Peszek"
2019-03-06,Pair,2,2019-03-06:3,40,"DiSanto, Karwoski","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:3,26,"DiSanto, Karwoski","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:3,4,"Dethlefs, Harrity","Hack, Reed"
2019-03-06,Pair,2,2019-03-06:3,1,"Mead, Peszek","Hack, Reed"
2019-03-06,Pair,2,2019-03-06:3,32,"Hack, Reed","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:3,18,"Hack, Reed","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:3,3,"Dethlefs, Harrity","Mead, Peszek"
2019-03-06,Pair,2,2019-03-06:3,36,"Dethlefs, Harrity","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:3,22,"Dethlefs, Harrity","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:3,33,"Mead, Peszek","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:3,19,"Mead, Peszek","Furey, Weiss"
2019-03-06,Pair,2,2019-03-06:3,14,"Furey, Weiss","Aghai, Eble"
2019-03-06,Pair,2,2019-03-06:4,6,"Richards, Wallis","Clougher, Landboe"
2019-03-06,Pair,2,2019-03-06:4,28,"Richards, Wallis","MB, Moffitt"
2019-03-06,Pair,2,2019-03-06:4,22,"Clougher, Landboe","MB, Moffitt"
2019-03-06,Pair,2,2019-03-06:5,10,"Richards, Wallis","Clougher, Landboe"
2019-03-06,Pair,2,2019-03-06:5,17,"Richards, Wallis","MB, Moffitt"
2019-03-06,Pair,2,2019-03-06:5,7,"Clougher, Landboe","MB, Moffitt"
2019-03-06,Pair,2,2019-03-06:6,26,"Richards, Wallis","Clougher, Landboe"
2019-03-06,Pair,2,2019-03-06:6,32,"Richards, Wallis","MB, Moffitt"
2019-03-06,Pair,2,2019-03-06:6,6,"Clougher, Landboe","MB, Moffitt"
2019-03-15,Pair,2,2019-03-15:1,4,"Dethlefs, Harrity","DiSanto, Reed"
2019-03-15,Pair,2,2019-03-15:1,1,"Hack, Karwoski","DiSanto, Reed"
2019-03-15,Pair,2,2019-03-15:1,3,"DiSanto, Reed","Mead, Peszek"
2019-03-15,Pair,2,2019-03-15:1,38,"DiSanto, Reed","Furey, Landboe"
2019-03-15,Pair,2,2019-03-15:1,14,"DiSanto, Reed","Aghai, Weiss"
2019-03-15,Pair,2,2019-03-15:1,3,"Dethlefs, Harrity","Hack, Karwoski"
2019-03-15,Pair,2,2019-03-15:1,7,"Dethlefs, Harrity","Mead, Peszek"
2019-03-15,Pair,2,2019-03-15:1,42,"Dethlefs, Harrity","Furey, Landboe"
2019-03-15,Pair,2,2019-03-15:1,18,"Dethlefs, Harrity","Aghai, Weiss"
2019-03-15,Pair,2,2019-03-15:1,4,"Hack, Karwoski","Mead, Peszek"
2019-03-15,Pair,2,2019-03-15:1,39,"Hack, Karwoski","Furey, Landboe"
2019-03-15,Pair,2,2019-03-15:1,15,"Hack, Karwoski","Aghai, Weiss"
2019-03-15,Pair,2,2019-03-15:1,35,"Mead, Peszek","Furey, Landboe"
2019-03-15,Pair,2,2019-03-15:1,11,"Mead, Peszek","Aghai, Weiss"
2019-03-15,Pair,2,2019-03-15:1,24,"Aghai, Weiss","Furey, Landboe"
2019-03-15,Pair,2,2019-03-15:2,7,"Dethlefs, Harrity","DiSanto, Reed"
2019-03-15,Pair,2,2019-03-15:2,14,"Hack, Karwoski","DiSanto, Reed"
2019-03-15,Pair,2,2019-03-15:2,10,"Mead, Peszek","DiSanto, Reed"
2019-03-15,Pair,2,2019-03-15:2,25,"DiSanto, Reed","Furey, Landboe"
2019-03-15,Pair,2,2019-03-15:2,10,"DiSanto, Reed","Aghai, Weiss"
2019-03-15,Pair,2,2019-03-15:2,7,"Hack, Karwoski","Dethlefs, Harrity"
2019-03-15,Pair,2,2019-03-15:2,3,"Mead, Peszek","Dethlefs, Harrity"
2019-03-15,Pair,2,2019-03-15:2,32,"Dethlefs, Harrity","Furey, Landboe"
2019-03-15,Pair,2,2019-03-15:2,17,"Dethlefs, Harrity","Aghai, Weiss"
2019-03-15,Pair,2,2019-03-15:2,4,"Hack, Karwoski","Mead, Peszek"
2019-03-15,Pair,2,2019-03-15:2,39,"Hack, Karwoski","Furey, Landboe"
2019-03-15,Pair,2,2019-03-15:2,24,"Hack, Karwoski","Aghai, Weiss"
2019-03-15,Pair,2,2019-03-15:2,35,"Mead, Peszek","Furey, Landboe"
2019-03-15,Pair,2,2019-03-15:2,20,"Mead, Peszek","Aghai, Weiss"
2019-03-15,Pair,2,2019-03-15:2,15,"Aghai, Weiss","Furey, Landboe"
2019-03-15,Pair,2,2019-03-15:3,4.6,"Clougher, Moffitt","Richards, Wallis"
2019-03-15,Pair,2,2019-03-15:4,2.2,"Clougher, Moffitt","Richards, Wallis"
2019-03-15,Pair,2,2019-03-15:5,0.1,"Clougher, Moffitt","Richards, Wallis"
2019-04-03,Four,4,2019-04-03:1,6,"Dethlefs, DiSanto, Harrity, Reed","Hack, Karwoski, Mead, Peszek"
2019-04-03,Four,4,2019-04-03:1,18,"Dethlefs, DiSanto, Harrity, Reed","Aghai, Eble, Moffitt, Richards"
2019-04-03,Four,4,2019-04-03:1,12,"Hack, Karwoski, Mead, Peszek","Aghai, Eble, Moffitt, Richards"
2019-04-03,Four,4,2019-04-03:2,3,"Dethlefs, DiSanto, Harrity, Reed","Hack, Karwoski, Mead, Peszek"
2019-04-03,Four,4,2019-04-03:2,21,"Dethlefs, DiSanto, Harrity, Reed","Aghai, Eble, Moffitt, Richards"
2019-04-03,Four,4,2019-04-03:2,18,"Hack, Karwoski, Mead, Peszek","Aghai, Eble, Moffitt, Richards"
2019-04-03,Four,4,2019-04-03:3,4,"Hack, Karwoski, Mead, Peszek","Dethlefs, DiSanto, Harrity, Reed"
2019-04-03,Four,4,2019-04-03:3,33,"Dethlefs, DiSanto, Harrity, Reed","Aghai, Eble, Moffitt, Richards"
2019-04-03,Four,4,2019-04-03:3,37,"Hack, Karwoski, Mead, Peszek","Aghai, Eble, Moffitt, Richards"
2019-04-03,Pair,2,2019-04-03:1,7,"Clougher, Weiss","Carlson, Landboe"
2019-04-03,Pair,2,2019-04-03:1,12,"Clougher, Weiss","Furey, Wallis"
2019-04-03,Pair,2,2019-04-03:1,5,"Carlson, Landboe","Furey, Wallis"
2019-04-03,Pair,2,2019-04-03:2,5,"Carlson, Landboe","Clougher, Weiss"
2019-04-03,Pair,2,2019-04-03:2,3,"Clougher, Weiss","Furey, Wallis"
2019-04-03,Pair,2,2019-04-03:2,8,"Carlson, Landboe","Furey, Wallis"
2019-04-03,Pair,2,2019-04-03:3,9,"Clougher, Weiss","Furey, Wallis"
2019-04-03,Pair,2,2019-04-03:3,9,"Carlson, Landboe","Furey, Wallis"
2019-04-13,Four,4,2019-04-13:1,19,"DiSanto, Mead, Peszek, Reed","Aghai, Richards, Wallis, Weiss"
2019-04-13,Four,4,2019-04-13:1,19,"DiSanto, Mead, Peszek, Reed","Carlson, Clougher, Landboe, Moffitt"
2019-04-13,Four,4,2019-04-13:1,19,"Eble, Hack, Harrity, Karwoski","Aghai, Richards, Wallis, Weiss"
2019-04-13,Four,4,2019-04-13:1,19,"Eble, Hack, Harrity, Karwoski","Carlson, Clougher, Landboe, Moffitt"
2019-04-13,Four,4,2019-04-13:2,3,"DiSanto, Mead, Peszek, Reed","Eble, Hack, Harrity, Karwoski"
2019-04-13,Four,4,2019-04-13:2,19,"DiSanto, Mead, Peszek, Reed","Aghai, Richards, Wallis, Weiss"
2019-04-13,Four,4,2019-04-13:2,18,"DiSanto, Mead, Peszek, Reed","Carlson, Clougher, Landboe, Moffitt"
2019-04-13,Four,4,2019-04-13:2,16,"Eble, Hack, Harrity, Karwoski","Aghai, Richards, Wallis, Weiss"
2019-04-13,Four,4,2019-04-13:2,15,"Eble, Hack, Harrity, Karwoski","Carlson, Clougher, Landboe, Moffitt"
2019-04-13,Four,4,2019-04-13:2,1,"Carlson, Clougher, Landboe, Moffitt","Aghai, Richards, Wallis, Weiss"
2019-04-13,Four,4,2019-04-13:3,2,"DiSanto, Mead, Peszek, Reed","Eble, Hack, Harrity, Karwoski"
2019-04-13,Four,4,2019-04-13:3,10,"DiSanto, Mead, Peszek, Reed","Aghai, Richards, Wallis, Weiss"
2019-04-13,Four,4,2019-04-13:3,19,"DiSanto, Mead, Peszek, Reed","Carlson, Clougher, Landboe, Moffitt"
2019-04-13,Four,4,2019-04-13:3,8,"Eble, Hack, Harrity, Karwoski","Aghai, Richards, Wallis, Weiss"
2019-04-13,Four,4,2019-04-13:3,17,"Eble, Hack, Harrity, Karwoski","Carlson, Clougher, Landboe, Moffitt"
2019-04-13,Four,4,2019-04-13:3,9,"Aghai, Richards, Wallis, Weiss","Carlson, Clougher, Landboe, Moffitt"
2019-04-20,Eight,8,2019-04-20:1,6,"Aghai, Clougher, DiSanto, Harrity, Mead, Moffitt, Reed, Wallis","Carlson, Dethlefs, Eble, Flagg, Karwoski, Landboe, Richards, Weiss"
2019-04-20,Eight,8,2019-04-20:2,3,"Aghai, Clougher, DiSanto, Harrity, Mead, Moffitt, Reed, Wallis","Carlson, Dethlefs, Eble, Flagg, Karwoski, Landboe, Richards, Weiss"
2019-04-20,Eight,8,2019-04-20:3,4,"Aghai, Clougher, DiSanto, Harrity, Landboe, Mead, Reed, Wallis","Carlson, Dethlefs, Eble, Flagg, Karwoski, Moffitt, Richards, Weiss"
